caldt,spindx,sprtrn
2018-08-22,2861.82,-0.000398
2018-08-23,2856.98,-0.001691
2018-08-24,2874.69,0.006199
2018-08-27,2896.74,0.007670
2018-08-28,2897.52,0.000269
2018-08-29,2914.04,0.005701
2018-08-30,2901.13,-0.004430
2018-08-31,2901.52,0.000134
2018-09-04,2896.72,-0.001654
2018-09-05,2888.60,-0.002803
2018-09-06,2878.05,-0.003652
2018-09-07,2871.68,-0.002213
2018-09-10,2877.13,0.001898
2018-09-11,2887.89,0.003740
2018-09-12,2888.92,0.000357
2018-09-13,2904.18,0.005282
2018-09-14,2904.98,0.000275
2018-09-17,2888.80,-0.005570
2018-09-18,2904.31,0.005369
2018-09-19,2907.95,0.001253
2018-09-20,2930.75,0.007841
2018-09-21,2929.67,-0.000369
2018-09-24,2919.37,-0.003516
2018-09-25,2915.56,-0.001305
2018-09-26,2905.97,-0.003289
2018-09-27,2914.00,0.002763
2018-09-28,2913.98,-0.000007
2018-10-01,2924.59,0.003641
2018-10-02,2923.43,-0.000397
2018-10-03,2925.51,0.000711
2018-10-04,2901.61,-0.008170
2018-10-05,2885.57,-0.005528
2018-10-08,2884.43,-0.000395
2018-10-09,2880.34,-0.001418
2018-10-10,2785.68,-0.032864
2018-10-11,2728.37,-0.020573
2018-10-12,2767.13,0.014206
2018-10-15,2750.79,-0.005905
2018-10-16,2809.92,0.021496
2018-10-17,2809.21,-0.000253
2018-10-18,2768.78,-0.014392
2018-10-19,2767.78,-0.000361
2018-10-22,2755.88,-0.004299
2018-10-23,2740.69,-0.005512
2018-10-24,2656.10,-0.030864
2018-10-25,2705.57,0.018625
2018-10-26,2658.69,-0.017327
2018-10-29,2641.25,-0.006560
2018-10-30,2682.63,0.015667
2018-10-31,2711.74,0.010851
2018-11-01,2740.37,0.010558
2018-11-02,2723.06,-0.006317
2018-11-05,2738.31,0.005600
2018-11-06,2755.45,0.006259
2018-11-07,2813.89,0.021209
2018-11-08,2806.83,-0.002509
2018-11-09,2781.01,-0.009199
2018-11-12,2726.22,-0.019701
2018-11-13,2722.18,-0.001482
2018-11-14,2701.58,-0.007567
2018-11-15,2730.20,0.010594
2018-11-16,2736.27,0.002223
2018-11-19,2690.73,-0.016643
2018-11-20,2641.89,-0.018151
2018-11-21,2649.93,0.003043
2018-11-23,2632.56,-0.006555
2018-11-26,2673.45,0.015532
2018-11-27,2682.17,0.003262
2018-11-28,2743.79,0.022974
2018-11-29,2737.76,-0.002198
2018-11-30,2760.17,0.008186
2018-12-03,2790.37,0.010941
2018-12-04,2700.06,-0.032365
2018-12-06,2695.95,-0.001522
2018-12-07,2633.08,-0.023320
2018-12-10,2637.72,0.001762
2018-12-11,2636.78,-0.000356
2018-12-12,2651.07,0.005419
2018-12-13,2650.54,-0.000200
2018-12-14,2599.95,-0.019087
2018-12-17,2545.94,-0.020773
2018-12-18,2546.16,0.000086
2018-12-19,2506.96,-0.015396
2018-12-20,2467.42,-0.015772
2018-12-21,2416.62,-0.020588
2018-12-24,2351.10,-0.027112
2018-12-26,2467.70,0.049594
2018-12-27,2488.83,0.008563
2018-12-28,2485.74,-0.001242
2018-12-31,2506.85,0.008492
2019-01-02,2510.03,0.001269
2019-01-03,2447.89,-0.024757
2019-01-04,2531.94,0.034336
2019-01-07,2549.69,0.007010
2019-01-08,2574.41,0.009695
2019-01-09,2584.96,0.004098
2019-01-10,2596.64,0.004518
2019-01-11,2596.26,-0.000146
2019-01-14,2582.61,-0.005258
2019-01-15,2610.30,0.010722
2019-01-16,2616.10,0.002222
2019-01-17,2635.96,0.007591
2019-01-18,2670.71,0.013183
2019-01-22,2632.90,-0.014157
2019-01-23,2638.70,0.002203
2019-01-24,2642.33,0.001376
2019-01-25,2664.76,0.008489
2019-01-28,2643.85,-0.007847
2019-01-29,2640.00,-0.001456
2019-01-30,2681.05,0.015549
2019-01-31,2704.10,0.008597
2019-02-01,2706.53,0.000899
2019-02-04,2724.87,0.006776
2019-02-05,2737.70,0.004708
2019-02-06,2731.61,-0.002224
2019-02-07,2706.05,-0.009357
2019-02-08,2707.88,0.000676
2019-02-11,2709.80,0.000709
2019-02-12,2744.73,0.012890
2019-02-13,2753.03,0.003024
2019-02-14,2745.73,-0.002652
2019-02-15,2775.60,0.010879
2019-02-19,2779.76,0.001499
2019-02-20,2784.70,0.001777
2019-02-21,2774.88,-0.003526
2019-02-22,2792.67,0.006411
2019-02-25,2796.11,0.001232
2019-02-26,2793.90,-0.000790
2019-02-27,2792.38,-0.000544
2019-02-28,2784.49,-0.002826
2019-03-01,2803.69,0.006895
2019-03-04,2792.81,-0.003881
2019-03-05,2789.65,-0.001131
2019-03-06,2771.45,-0.006524
2019-03-07,2748.93,-0.008126
2019-03-08,2743.07,-0.002132
2019-03-11,2783.30,0.014666
2019-03-12,2791.52,0.002953
2019-03-13,2810.92,0.006950
2019-03-14,2808.48,-0.000868
2019-03-15,2822.48,0.004985
2019-03-18,2832.94,0.003706
2019-03-19,2832.57,-0.000131
2019-03-20,2824.23,-0.002944
2019-03-21,2854.88,0.010853
2019-03-22,2800.71,-0.018975
2019-03-25,2798.36,-0.000839
2019-03-26,2818.46,0.007183
2019-03-27,2805.37,-0.004644
2019-03-28,2815.44,0.003590
2019-03-29,2834.40,0.006734
2019-04-01,2867.19,0.011569
2019-04-02,2867.24,0.000017
2019-04-03,2873.40,0.002148
2019-04-04,2879.39,0.002085
2019-04-05,2892.74,0.004636
2019-04-08,2895.77,0.001047
2019-04-09,2878.20,-0.006067
2019-04-10,2888.21,0.003478
2019-04-11,2888.32,0.000038
2019-04-12,2907.41,0.006609
2019-04-15,2905.58,-0.000629
2019-04-16,2907.06,0.000509
2019-04-17,2900.45,-0.002274
2019-04-18,2905.03,0.001579
2019-04-22,2907.97,0.001012
2019-04-23,2933.68,0.008841
2019-04-24,2927.25,-0.002192
2019-04-25,2926.17,-0.000369
2019-04-26,2939.88,0.004685
2019-04-29,2943.03,0.001071
2019-04-30,2945.83,0.000951
2019-05-01,2923.73,-0.007502
2019-05-02,2917.52,-0.002124
2019-05-03,2945.64,0.009638
2019-05-06,2932.47,-0.004471
2019-05-07,2884.05,-0.016512
2019-05-08,2879.42,-0.001605
2019-05-09,2870.72,-0.003021
2019-05-10,2881.40,0.003720
2019-05-13,2811.87,-0.024131
2019-05-14,2834.41,0.008016
2019-05-15,2850.96,0.005839
2019-05-16,2876.32,0.008895
2019-05-17,2859.53,-0.005837
2019-05-20,2840.23,-0.006749
2019-05-21,2864.36,0.008496
2019-05-22,2856.27,-0.002824
2019-05-23,2822.24,-0.011914
2019-05-24,2826.06,0.001354
2019-05-28,2802.39,-0.008376
2019-05-29,2783.02,-0.006912
2019-05-30,2788.86,0.002098
2019-05-31,2752.06,-0.013195
2019-06-03,2744.45,-0.002765
2019-06-04,2803.27,0.021432
2019-06-05,2826.15,0.008162
2019-06-06,2843.49,0.006136
2019-06-07,2873.34,0.010498
2019-06-10,2886.73,0.004660
2019-06-11,2885.72,-0.000350
2019-06-12,2879.84,-0.002038
2019-06-13,2891.64,0.004097
2019-06-14,2886.98,-0.001612
2019-06-17,2889.67,0.000932
2019-06-18,2917.75,0.009717
2019-06-19,2926.46,0.002985
2019-06-20,2954.18,0.009472
2019-06-21,2950.46,-0.001259
2019-06-24,2945.35,-0.001732
2019-06-25,2917.38,-0.009496
2019-06-26,2913.78,-0.001234
2019-06-27,2924.92,0.003823
2019-06-28,2941.76,0.005757
2019-07-01,2964.33,0.007672
2019-07-02,2973.01,0.002928
2019-07-03,2995.82,0.007672
2019-07-05,2990.41,-0.001806
2019-07-08,2975.95,-0.004835
2019-07-09,2979.63,0.001237
2019-07-10,2993.07,0.004511
2019-07-11,2999.91,0.002285
2019-07-12,3013.77,0.004620
2019-07-15,3014.30,0.000176
2019-07-16,3004.04,-0.003404
2019-07-17,2984.42,-0.006531
2019-07-18,2995.11,0.003582
2019-07-19,2976.61,-0.006177
2019-07-22,2985.03,0.002829
2019-07-23,3005.47,0.006848
2019-07-24,3019.56,0.004688
2019-07-25,3003.67,-0.005262
2019-07-26,3025.86,0.007388
2019-07-29,3020.97,-0.001616
2019-07-30,3013.18,-0.002579
2019-07-31,2980.38,-0.010886
2019-08-01,2953.56,-0.008999
2019-08-02,2932.05,-0.007283
2019-08-05,2844.74,-0.029778
2019-08-06,2881.77,0.013017
2019-08-07,2883.98,0.000767
2019-08-08,2938.09,0.018762
2019-08-09,2918.65,-0.006617
2019-08-12,2883.09,-0.012184
2019-08-13,2926.32,0.014994
2019-08-14,2840.60,-0.029293
2019-08-15,2847.60,0.002464
2019-08-16,2888.68,0.014426
2019-08-19,2923.65,0.012106
2019-08-20,2900.51,-0.007915
2019-08-21,2924.43,0.008247
2019-08-22,2922.95,-0.000506
2019-08-23,2847.11,-0.025946
2019-08-26,2878.38,0.010983
2019-08-27,2869.16,-0.003203
2019-08-28,2887.94,0.006545
2019-08-29,2924.58,0.012687
2019-08-30,2926.46,0.000643
2019-09-03,2906.27,-0.006899
2019-09-04,2937.78,0.010842
2019-09-05,2976.00,0.013010
2019-09-06,2978.71,0.000911
2019-09-09,2978.43,-0.000094
2019-09-10,2979.39,0.000322
2019-09-11,3000.93,0.007230
2019-09-12,3009.57,0.002879
2019-09-13,3007.39,-0.000724
2019-09-16,2997.96,-0.003136
2019-09-17,3005.70,0.002582
2019-09-18,3006.73,0.000343
2019-09-19,3006.79,0.000020
2019-09-20,2992.07,-0.004896
2019-09-23,2991.78,-0.000097
2019-09-24,2966.60,-0.008416
2019-09-25,2984.87,0.006159
2019-09-26,2977.62,-0.002429
2019-09-27,2961.79,-0.005316
2019-09-30,2976.74,0.005048
2019-10-01,2940.25,-0.012258
2019-10-02,2887.61,-0.017903
2019-10-03,2910.63,0.007972
2019-10-04,2952.01,0.014217
2019-10-07,2938.79,-0.004478
2019-10-08,2893.06,-0.015561
2019-10-09,2919.40,0.009105
2019-10-10,2938.13,0.006416
2019-10-11,2970.27,0.010939
2019-10-14,2966.15,-0.001387
2019-10-15,2995.68,0.009956
2019-10-16,2989.69,-0.002000
2019-10-17,2997.95,0.002763
2019-10-18,2986.20,-0.003919
2019-10-21,3006.72,0.006872
2019-10-22,2995.99,-0.003569
2019-10-23,3004.52,0.002847
2019-10-24,3010.29,0.001920
2019-10-25,3022.55,0.004073
2019-10-28,3039.42,0.005581
2019-10-29,3036.89,-0.000832
2019-10-30,3046.77,0.003253
2019-10-31,3037.56,-0.003023
2019-11-01,3066.91,0.009662
2019-11-04,3078.27,0.003704
2019-11-05,3074.62,-0.001186
2019-11-06,3076.78,0.000703
2019-11-07,3085.18,0.002730
2019-11-08,3093.08,0.002561
2019-11-11,3087.01,-0.001962
2019-11-12,3091.84,0.001565
2019-11-13,3094.04,0.000712
2019-11-14,3096.63,0.000837
2019-11-15,3120.46,0.007695
2019-11-18,3122.03,0.000503
2019-11-19,3120.18,-0.000593
2019-11-20,3108.46,-0.003756
2019-11-21,3103.54,-0.001583
2019-11-22,3110.29,0.002175
2019-11-25,3133.64,0.007507
2019-11-26,3140.52,0.002196
2019-11-27,3153.63,0.004174
2019-11-29,3140.98,-0.004011
2019-12-02,3113.87,-0.008631
2019-12-03,3093.20,-0.006638
2019-12-04,3112.76,0.006324
2019-12-05,3117.43,0.001500
2019-12-06,3145.91,0.009136
2019-12-09,3135.96,-0.003163
2019-12-10,3132.52,-0.001097
2019-12-11,3141.63,0.002908
2019-12-12,3168.57,0.008575
2019-12-13,3168.80,0.000073
2019-12-16,3191.45,0.007148
2019-12-17,3192.52,0.000335
2019-12-18,3191.14,-0.000432
2019-12-19,3205.37,0.004459
2019-12-20,3221.22,0.004945
2019-12-23,3224.01,0.000866
2019-12-24,3223.38,-0.000195
2019-12-26,3239.91,0.005128
2019-12-27,3240.02,0.000034
2019-12-30,3221.29,-0.005781
2019-12-31,3230.78,0.002946
2020-01-02,3257.85,0.008379
2020-01-03,3234.85,-0.007060
2020-01-06,3246.28,0.003533
2020-01-07,3237.18,-0.002803
2020-01-08,3253.05,0.004902
2020-01-09,3274.70,0.006655
2020-01-10,3265.35,-0.002855
2020-01-13,3288.13,0.006976
2020-01-14,3283.15,-0.001515
2020-01-15,3289.29,0.001870
2020-01-16,3316.81,0.008367
2020-01-17,3329.62,0.003862
2020-01-21,3320.79,-0.002652
2020-01-22,3321.75,0.000289
2020-01-23,3325.54,0.001141
2020-01-24,3295.47,-0.009042
2020-01-27,3243.63,-0.015731
2020-01-28,3276.24,0.010054
2020-01-29,3273.40,-0.000867
2020-01-30,3283.66,0.003134
2020-01-31,3225.52,-0.017706
2020-02-03,3248.92,0.007255
2020-02-04,3297.59,0.014980
2020-02-05,3334.69,0.011251
2020-02-06,3345.78,0.003326
2020-02-07,3327.71,-0.005401
2020-02-10,3352.09,0.007326
2020-02-11,3357.75,0.001688
2020-02-12,3379.45,0.006463
2020-02-13,3373.94,-0.001630
2020-02-14,3380.16,0.001844
2020-02-18,3370.29,-0.002920
2020-02-19,3386.15,0.004706
2020-02-20,3373.23,-0.003816
2020-02-21,3337.75,-0.010518
2020-02-24,3225.89,-0.033514
2020-02-25,3128.21,-0.030280
2020-02-26,3116.39,-0.003779
2020-02-27,2978.76,-0.044163
2020-02-28,2954.22,-0.008238
2020-03-02,3090.23,0.046039
2020-03-03,3003.37,-0.028108
2020-03-04,3130.12,0.042203
2020-03-05,3023.94,-0.033922
2020-03-06,2972.37,-0.017054
2020-03-09,2746.56,-0.075970
2020-03-10,2882.23,0.049396
2020-03-11,2741.38,-0.048868
2020-03-12,2480.64,-0.095113
2020-03-13,2711.02,0.092871
2020-03-16,2386.13,-0.119841
2020-03-17,2529.19,0.059955
2020-03-18,2398.10,-0.051831
2020-03-19,2409.39,0.004708
2020-03-20,2304.92,-0.043360
2020-03-23,2237.40,-0.029294
2020-03-24,2447.33,0.093828
2020-03-25,2475.56,0.011535
2020-03-26,2630.07,0.062414
2020-03-27,2541.47,-0.033687
2020-03-30,2626.65,0.033516
2020-03-31,2584.59,-0.016013
2020-04-01,2470.50,-0.044142
2020-04-02,2526.90,0.022829
2020-04-03,2488.65,-0.015137
2020-04-06,2663.68,0.070331
2020-04-07,2659.41,-0.001603
2020-04-08,2749.98,0.034056
2020-04-09,2789.82,0.014487
2020-04-13,2761.63,-0.010105
2020-04-14,2846.06,0.030573
2020-04-15,2783.36,-0.022030
2020-04-16,2799.55,0.005817
2020-04-17,2874.56,0.026794
2020-04-20,2823.16,-0.017881
2020-04-21,2736.56,-0.030675
2020-04-22,2799.31,0.022930
2020-04-23,2797.80,-0.000539
2020-04-24,2836.74,0.013918
2020-04-27,2878.48,0.014714
2020-04-28,2863.39,-0.005242
2020-04-29,2939.51,0.026584
2020-04-30,2912.43,-0.009212
2020-05-01,2830.71,-0.028059
2020-05-04,2842.74,0.004250
2020-05-05,2868.44,0.009041
2020-05-06,2848.42,-0.006979
2020-05-07,2881.19,0.011505
2020-05-08,2929.80,0.016872
2020-05-11,2930.32,0.000177
2020-05-12,2870.12,-0.020544
2020-05-13,2820.00,-0.017463
2020-05-14,2852.50,0.011525
2020-05-15,2863.70,0.003926
2020-05-18,2953.91,0.031501
2020-05-19,2922.94,-0.010484
2020-05-20,2971.61,0.016651
2020-05-21,2948.51,-0.007774
2020-05-22,2955.45,0.002354
2020-05-26,2991.77,0.012289
2020-05-27,3036.13,0.014827
2020-05-28,3029.73,-0.002108
2020-05-29,3044.31,0.004812
2020-06-01,3055.73,0.003751
2020-06-02,3080.82,0.008211
2020-06-03,3122.87,0.013649
2020-06-04,3112.35,-0.003369
2020-06-05,3193.93,0.026212
2020-06-08,3232.39,0.012042
2020-06-09,3207.18,-0.007799
2020-06-10,3190.14,-0.005313
2020-06-11,3002.10,-0.058944
2020-06-12,3041.31,0.013061
2020-06-15,3066.59,0.008312
2020-06-16,3124.74,0.018962
2020-06-17,3113.49,-0.003600
2020-06-18,3115.34,0.000594
2020-06-19,3097.74,-0.005649
2020-06-22,3117.86,0.006495
2020-06-23,3131.29,0.004307
2020-06-24,3050.33,-0.025855
2020-06-25,3083.76,0.010959
2020-06-26,3009.05,-0.024227
2020-06-29,3053.24,0.014686
2020-06-30,3100.29,0.015410
2020-07-01,3115.86,0.005022
2020-07-02,3130.01,0.004541
2020-07-06,3179.72,0.015882
2020-07-07,3145.32,-0.010819
2020-07-08,3169.94,0.007828
2020-07-09,3152.05,-0.005644
2020-07-10,3185.04,0.010466
2020-07-13,3155.22,-0.009363
2020-07-14,3197.52,0.013406
2020-07-15,3226.56,0.009082
2020-07-16,3215.57,-0.003406
2020-07-17,3224.73,0.002849
2020-07-20,3251.84,0.008407
2020-07-21,3257.30,0.001679
2020-07-22,3276.02,0.005747
2020-07-23,3235.66,-0.012320
2020-07-24,3215.63,-0.006190
2020-07-27,3239.41,0.007395
2020-07-28,3218.44,-0.006473
2020-07-29,3258.44,0.012428
2020-07-30,3246.22,-0.003750
2020-07-31,3271.12,0.007670
2020-08-03,3294.61,0.007181
2020-08-04,3306.51,0.003612
2020-08-05,3327.77,0.006430
2020-08-06,3349.16,0.006428
2020-08-07,3351.28,0.000633
2020-08-10,3360.47,0.002742
2020-08-11,3333.69,-0.007969
2020-08-12,3380.35,0.013997
2020-08-13,3373.43,-0.002047
2020-08-14,3372.85,-0.000172
2020-08-17,3381.99,0.002710
2020-08-18,3389.78,0.002303
2020-08-19,3374.85,-0.004404
2020-08-20,3385.51,0.003159
2020-08-21,3397.16,0.003441
2020-08-24,3431.28,0.010044
2020-08-25,3443.62,0.003596
2020-08-26,3478.73,0.010196
2020-08-27,3484.55,0.001673
2020-08-28,3508.01,0.006733
2020-08-31,3500.31,-0.002195
2020-09-01,3526.65,0.007525
2020-09-02,3580.84,0.015366
2020-09-03,3455.06,-0.035126
2020-09-04,3426.96,-0.008133
2020-09-08,3331.84,-0.027756
2020-09-09,3398.96,0.020145
2020-09-10,3339.19,-0.017585
2020-09-11,3340.97,0.000533
2020-09-14,3383.54,0.012742
2020-09-15,3401.20,0.005219
2020-09-16,3385.49,-0.004619
2020-09-17,3357.01,-0.008412
2020-09-18,3319.47,-0.011183
2020-09-21,3281.06,-0.011571
2020-09-22,3315.57,0.010518
2020-09-23,3236.92,-0.023721
2020-09-24,3246.59,0.002987
2020-09-25,3298.46,0.015977
2020-09-28,3351.60,0.016111
2020-09-29,3335.47,-0.004813
2020-09-30,3363.00,0.008254
2020-10-01,3380.80,0.005293
2020-10-02,3348.44,-0.009572
2020-10-05,3408.63,0.017976
2020-10-06,3360.95,-0.013988
2020-10-07,3419.45,0.017406
2020-10-08,3446.83,0.008007
2020-10-09,3477.13,0.008791
2020-10-12,3534.22,0.016419
2020-10-13,3511.93,-0.006307
2020-10-14,3488.67,-0.006623
2020-10-15,3483.34,-0.001528
2020-10-16,3483.81,0.000135
2020-10-19,3426.92,-0.016330
2020-10-20,3443.12,0.004727
2020-10-21,3435.56,-0.002196
2020-10-22,3453.49,0.005219
2020-10-23,3465.39,0.003446
2020-10-26,3400.97,-0.018590
2020-10-27,3390.68,-0.003026
2020-10-28,3271.03,-0.035288
2020-10-29,3310.11,0.011947
2020-10-30,3269.96,-0.012130
2020-11-02,3310.24,0.012318
2020-11-03,3369.16,0.017799
2020-11-04,3443.44,0.022047
2020-11-05,3510.45,0.019460
2020-11-06,3509.44,-0.000288
2020-11-09,3550.50,0.011700
2020-11-10,3545.53,-0.001400
2020-11-11,3572.66,0.007652
2020-11-12,3537.01,-0.009979
2020-11-13,3585.15,0.013610
2020-11-16,3626.91,0.011648
2020-11-17,3609.53,-0.004792
2020-11-18,3567.79,-0.011564
2020-11-19,3581.87,0.003946
2020-11-20,3557.54,-0.006793
2020-11-23,3577.59,0.005636
2020-11-24,3635.41,0.016162
2020-11-25,3629.65,-0.001584
2020-11-27,3638.35,0.002397
2020-11-30,3621.63,-0.004595
2020-12-01,3662.45,0.011271
2020-12-02,3669.01,0.001791
2020-12-03,3666.72,-0.000624
2020-12-04,3699.12,0.008836
2020-12-07,3691.96,-0.001936
2020-12-08,3702.25,0.002787
2020-12-09,3672.82,-0.007949
2020-12-10,3668.10,-0.001285
2020-12-11,3663.46,-0.001265
2020-12-14,3647.49,-0.004359
2020-12-15,3694.62,0.012921
2020-12-16,3701.17,0.001773
2020-12-17,3722.48,0.005758
2020-12-18,3709.41,-0.003511
2020-12-21,3694.92,-0.003906
2020-12-22,3687.26,-0.002073
2020-12-23,3690.01,0.000746
2020-12-24,3703.06,0.003537
2020-12-28,3735.36,0.008723
2020-12-29,3727.04,-0.002227
2020-12-30,3732.04,0.001342
2020-12-31,3756.07,0.006439
